association_id,date,outcome,acted_on
1666849514a,2016-03-21T00:00:00.00Z,1,False
16669446157a,2016-03-21T00:00:00.00Z,1,True
16670822708a,2016-03-21T00:00:00.00Z,1,False
16671845572a,2016-03-21T00:00:00.00Z,1,True
16672917279a,2016-03-22T00:00:00.00Z,0,False
16673502341a,2016-03-22T00:00:00.00Z,0,False
16674305633a,2016-03-22T00:00:00.00Z,0,True
1667567830a,2016-03-22T00:00:00.00Z,0,False
16676859258a,2016-03-22T00:00:00.00Z,0,False
16677833549a,2016-03-22T00:00:00.00Z,0,False
1667890453a,2016-03-22T00:00:00.00Z,0,False
16679166407a,2016-03-22T00:00:00.00Z,0,False
16680213338a,2016-03-22T00:00:00.00Z,0,False
16681754818a,2016-03-22T00:00:00.00Z,0,False
16682750352a,2016-03-22T00:00:00.00Z,0,True
1668314183a,2016-03-22T00:00:00.00Z,0,True
16684100099a,2016-03-22T00:00:00.00Z,0,False
16685714748a,2016-03-22T00:00:00.00Z,0,True
16686225044a,2016-03-22T00:00:00.00Z,0,False
16687205533a,2016-03-22T00:00:00.00Z,0,False
16688668161a,2016-03-22T00:00:00.00Z,0,True
16689718980a,2016-03-22T00:00:00.00Z,0,False
1669070880a,2016-03-22T00:00:00.00Z,0,False
16691900262a,2016-03-22T00:00:00.00Z,0,False
1669252235a,2016-03-22T00:00:00.00Z,0,False
16693583035a,2016-03-22T00:00:00.00Z,0,True
16694600633a,2016-03-22T00:00:00.00Z,0,True
16695621486a,2016-03-22T00:00:00.00Z,0,False
1669643635a,2016-03-22T00:00:00.00Z,0,True
16697140380a,2016-03-22T00:00:00.00Z,0,False
16698599274a,2016-03-22T00:00:00.00Z,0,False
16699640550a,2016-03-22T00:00:00.00Z,0,False
16700276323a,2016-03-22T00:00:00.00Z,0,False
16701628803a,2016-03-22T00:00:00.00Z,0,True
16702967724a,2016-03-22T00:00:00.00Z,0,False
16703559727a,2016-03-22T00:00:00.00Z,0,True
16704361866a,2016-03-23T00:00:00.00Z,0,True
16705372815a,2016-03-23T00:00:00.00Z,0,True
1670667299a,2016-03-23T00:00:00.00Z,0,False
16707980869a,2016-03-23T00:00:00.00Z,0,False
16708897189a,2016-03-23T00:00:00.00Z,0,False
16709216279a,2016-03-23T00:00:00.00Z,0,False
16710266210a,2016-03-23T00:00:00.00Z,0,True
16711509301a,2016-03-23T00:00:00.00Z,0,False
16712808663a,2016-03-23T00:00:00.00Z,0,True
16713806670a,2016-03-23T00:00:00.00Z,0,False
16714957585a,2016-03-23T00:00:00.00Z,0,False
16715703782a,2016-03-23T00:00:00.00Z,0,False
16716817259a,2016-03-23T00:00:00.00Z,0,True
16717149036a,2016-03-23T00:00:00.00Z,0,True
16718216036a,2016-03-23T00:00:00.00Z,0,True
16719805106a,2016-03-23T00:00:00.00Z,0,True
16720463423a,2016-03-23T00:00:00.00Z,0,True
16721586707a,2016-03-23T00:00:00.00Z,0,False
16722697159a,2016-03-23T00:00:00.00Z,0,False
16723437316a,2016-03-23T00:00:00.00Z,0,True
16724714849a,2016-03-23T00:00:00.00Z,0,True
16725776437a,2016-03-23T00:00:00.00Z,0,False
16726923366a,2016-03-23T00:00:00.00Z,0,True
16727607635a,2016-03-23T00:00:00.00Z,0,False
16728138294a,2016-03-23T00:00:00.00Z,0,True
16729526254a,2016-03-23T00:00:00.00Z,0,True
16730120457a,2016-03-23T00:00:00.00Z,0,True
16731465112a,2016-03-23T00:00:00.00Z,0,True
16732676101a,2016-03-23T00:00:00.00Z,0,True
16733518683a,2016-03-23T00:00:00.00Z,0,True
1673451837a,2016-03-23T00:00:00.00Z,0,True
16735715286a,2016-03-23T00:00:00.00Z,0,False
16736400829a,2016-03-25T00:00:00.00Z,0,True
1673796890a,2016-03-25T00:00:00.00Z,0,True
16738756355a,2016-03-25T00:00:00.00Z,0,True
16739631804a,2016-03-25T00:00:00.00Z,0,True
16740195188a,2016-03-25T00:00:00.00Z,0,False
16741131876a,2016-03-25T00:00:00.00Z,0,False
16742812600a,2016-03-25T00:00:00.00Z,0,False
16743685595a,2016-03-25T00:00:00.00Z,0,False
16744717088a,2016-03-25T00:00:00.00Z,0,True
16745118087a,2016-03-25T00:00:00.00Z,0,True
16746598784a,2016-03-25T00:00:00.00Z,0,False
16747882479a,2016-03-25T00:00:00.00Z,0,False
16748394051a,2016-03-25T00:00:00.00Z,0,False
16749648382a,2016-03-25T00:00:00.00Z,0,False
16750100889a,2016-03-25T00:00:00.00Z,0,False
16751330898a,2016-03-25T00:00:00.00Z,0,True
16752751392a,2016-03-25T00:00:00.00Z,0,False
1675353054a,2016-03-25T00:00:00.00Z,0,False
16754400782a,2016-03-25T00:00:00.00Z,0,False
16755782066a,2016-03-25T00:00:00.00Z,0,True
16756371669a,2016-03-25T00:00:00.00Z,0,False
16757104613a,2016-03-25T00:00:00.00Z,0,True
16758430000a,2016-03-25T00:00:00.00Z,0,False
16759854990a,2016-03-25T00:00:00.00Z,0,True
16760507083a,2016-03-25T00:00:00.00Z,0,False
16761501863a,2016-03-25T00:00:00.00Z,0,True
16762810807a,2016-03-25T00:00:00.00Z,0,False
16763936806a,2016-03-25T00:00:00.00Z,0,True
16764701889a,2016-03-25T00:00:00.00Z,0,True
16765624938a,2016-03-25T00:00:00.00Z,0,True
16766914611a,2016-03-25T00:00:00.00Z,0,False
16767985675a,2016-03-25T00:00:00.00Z,0,False
16768234643a,2016-03-26T00:00:00.00Z,1,False
1676929282a,2016-03-26T00:00:00.00Z,1,False
16770520472a,2016-03-26T00:00:00.00Z,1,False
16771803317a,2016-03-26T00:00:00.00Z,1,False
16772874099a,2016-03-26T00:00:00.00Z,1,False
16773715199a,2016-03-26T00:00:00.00Z,1,True
16774347654a,2016-03-26T00:00:00.00Z,1,True
16775228076a,2016-03-26T00:00:00.00Z,1,True
16776628042a,2016-03-26T00:00:00.00Z,1,False
16777552161a,2016-03-26T00:00:00.00Z,1,False
16778307417a,2016-03-26T00:00:00.00Z,1,False
16779958323a,2016-03-26T00:00:00.00Z,1,True
16780119702a,2016-03-26T00:00:00.00Z,1,True
16781217136a,2016-03-26T00:00:00.00Z,1,False
16782603166a,2016-03-26T00:00:00.00Z,1,True
16783800701a,2016-03-26T00:00:00.00Z,1,True
16784198673a,2016-03-26T00:00:00.00Z,1,True
16785390363a,2016-03-26T00:00:00.00Z,1,True
16786677329a,2016-03-26T00:00:00.00Z,1,False
16787726316a,2016-03-26T00:00:00.00Z,1,True
1678832596a,2016-03-26T00:00:00.00Z,1,True
16789873235a,2016-03-26T00:00:00.00Z,1,True
1679027011a,2016-03-26T00:00:00.00Z,1,False
16791782337a,2016-03-26T00:00:00.00Z,1,False
16792896153a,2016-03-26T00:00:00.00Z,1,False
16793720683a,2016-03-26T00:00:00.00Z,1,False
16794711472a,2016-03-26T00:00:00.00Z,1,True
16795840971a,2016-03-26T00:00:00.00Z,1,True
16796726438a,2016-03-26T00:00:00.00Z,1,False
16797130139a,2016-03-26T00:00:00.00Z,1,False
16798136543a,2016-03-26T00:00:00.00Z,1,False
1679984446a,2016-03-26T00:00:00.00Z,1,True
16800638490a,2016-03-27T00:00:00.00Z,0,True
1680151567a,2016-03-27T00:00:00.00Z,0,False
16802317633a,2016-03-27T00:00:00.00Z,0,True
16803161133a,2016-03-27T00:00:00.00Z,0,False
16804639429a,2016-03-27T00:00:00.00Z,0,True
16805639570a,2016-03-27T00:00:00.00Z,0,False
16806853764a,2016-03-27T00:00:00.00Z,0,True
16807765654a,2016-03-27T00:00:00.00Z,0,True
1680878800a,2016-03-27T00:00:00.00Z,0,False
16809716270a,2016-03-27T00:00:00.00Z,0,True
16810702776a,2016-03-27T00:00:00.00Z,0,True
16811599316a,2016-03-27T00:00:00.00Z,0,True
16812153023a,2016-03-27T00:00:00.00Z,0,True
16813856713a,2016-03-27T00:00:00.00Z,0,True
16814148337a,2016-03-27T00:00:00.00Z,0,False
16815167641a,2016-03-27T00:00:00.00Z,0,False
1681610271a,2016-03-27T00:00:00.00Z,0,False
1681792342a,2016-03-27T00:00:00.00Z,0,False
16818499480a,2016-03-27T00:00:00.00Z,0,False
16819667672a,2016-03-27T00:00:00.00Z,0,False
16820999568a,2016-03-27T00:00:00.00Z,0,True
16821565018a,2016-03-27T00:00:00.00Z,0,False
16822786478a,2016-03-27T00:00:00.00Z,0,False
16823523333a,2016-03-27T00:00:00.00Z,0,False
16824349772a,2016-03-27T00:00:00.00Z,0,False
16825319814a,2016-03-27T00:00:00.00Z,0,False
16826368187a,2016-03-27T00:00:00.00Z,0,False
16827426438a,2016-03-27T00:00:00.00Z,0,False
1682881344a,2016-03-27T00:00:00.00Z,0,False
16829820005a,2016-03-27T00:00:00.00Z,0,False
16830336410a,2016-03-27T00:00:00.00Z,0,False
16831393657a,2016-03-27T00:00:00.00Z,0,False
16832335244a,2016-03-29T00:00:00.00Z,1,False
1683381554a,2016-03-29T00:00:00.00Z,1,False
16834383004a,2016-03-29T00:00:00.00Z,1,False
16835283527a,2016-03-29T00:00:00.00Z,1,False
16836447588a,2016-03-29T00:00:00.00Z,1,True
16837110626a,2016-03-29T00:00:00.00Z,1,False
16838876287a,2016-03-29T00:00:00.00Z,1,False
16839916731a,2016-03-29T00:00:00.00Z,1,False
16840378373a,2016-03-29T00:00:00.00Z,1,True
16841527384a,2016-03-29T00:00:00.00Z,1,False
168424254a,2016-03-29T00:00:00.00Z,1,False
16843884864a,2016-03-29T00:00:00.00Z,1,True
1684445706a,2016-03-29T00:00:00.00Z,1,True
16845348331a,2016-03-29T00:00:00.00Z,1,True
16846237162a,2016-03-29T00:00:00.00Z,1,False
16847516569a,2016-03-29T00:00:00.00Z,1,True
16848588055a,2016-03-29T00:00:00.00Z,1,True
1684918194a,2016-03-29T00:00:00.00Z,1,True
16850107146a,2016-03-29T00:00:00.00Z,1,False
16851983954a,2016-03-29T00:00:00.00Z,1,False
16852668117a,2016-03-29T00:00:00.00Z,1,True
16853913166a,2016-03-29T00:00:00.00Z,1,True
16854133581a,2016-03-29T00:00:00.00Z,1,False
16855868963a,2016-03-29T00:00:00.00Z,1,True
16856257028a,2016-03-29T00:00:00.00Z,1,True
16857863687a,2016-03-29T00:00:00.00Z,1,True
16858452577a,2016-03-29T00:00:00.00Z,1,False
16859573568a,2016-03-29T00:00:00.00Z,1,True
168605714a,2016-03-29T00:00:00.00Z,1,False
16861694837a,2016-03-29T00:00:00.00Z,1,True
16862999348a,2016-03-29T00:00:00.00Z,1,True
16863345815a,2016-03-29T00:00:00.00Z,1,False
16864649822a,2016-03-30T00:00:00.00Z,0,False
16865171048a,2016-03-30T00:00:00.00Z,0,True
1686619653a,2016-03-30T00:00:00.00Z,0,True
16867531915a,2016-03-30T00:00:00.00Z,0,False
16868665522a,2016-03-30T00:00:00.00Z,0,True
16869206586a,2016-03-30T00:00:00.00Z,0,True
16870532243a,2016-03-30T00:00:00.00Z,0,False
16871108858a,2016-03-30T00:00:00.00Z,0,False
16872730861a,2016-03-30T00:00:00.00Z,0,True
16873699929a,2016-03-30T00:00:00.00Z,0,True
16874807975a,2016-03-30T00:00:00.00Z,0,True
16875800823a,2016-03-30T00:00:00.00Z,0,True
16876729076a,2016-03-30T00:00:00.00Z,0,False
16877421297a,2016-03-30T00:00:00.00Z,0,False
16878590656a,2016-03-30T00:00:00.00Z,0,False
16879651786a,2016-03-30T00:00:00.00Z,0,True
16880622917a,2016-03-30T00:00:00.00Z,0,False
16881656583a,2016-03-30T00:00:00.00Z,0,True
16882134593a,2016-03-30T00:00:00.00Z,0,False
16883119240a,2016-03-30T00:00:00.00Z,0,True
16884569288a,2016-03-30T00:00:00.00Z,0,True
16885170920a,2016-03-30T00:00:00.00Z,0,False
16886494479a,2016-03-30T00:00:00.00Z,0,False
16887886434a,2016-03-30T00:00:00.00Z,0,True
16888733948a,2016-03-30T00:00:00.00Z,0,False
16889174489a,2016-03-30T00:00:00.00Z,0,False
1689018572a,2016-03-30T00:00:00.00Z,0,False
1689118150a,2016-03-30T00:00:00.00Z,0,True
16892333211a,2016-03-30T00:00:00.00Z,0,True
16893290566a,2016-03-30T00:00:00.00Z,0,False
16894453743a,2016-03-30T00:00:00.00Z,0,True
16895194381a,2016-03-30T00:00:00.00Z,0,False
16896819850a,2016-04-03T00:00:00.00Z,0,True
16897317029a,2016-04-03T00:00:00.00Z,0,False
16898617784a,2016-04-03T00:00:00.00Z,0,False
16899958657a,2016-04-03T00:00:00.00Z,0,True
1690077280a,2016-04-03T00:00:00.00Z,0,True
16901513495a,2016-04-03T00:00:00.00Z,0,False
16902391725a,2016-04-03T00:00:00.00Z,0,False
1690319289a,2016-04-03T00:00:00.00Z,0,True
16904532675a,2016-04-03T00:00:00.00Z,0,False
16905485910a,2016-04-03T00:00:00.00Z,0,True
16906706814a,2016-04-03T00:00:00.00Z,0,False
1690767694a,2016-04-03T00:00:00.00Z,0,False
16908850550a,2016-04-03T00:00:00.00Z,0,False
16909774616a,2016-04-03T00:00:00.00Z,0,False
16910935168a,2016-04-03T00:00:00.00Z,0,False
16911839748a,2016-04-03T00:00:00.00Z,0,False
16912537079a,2016-04-03T00:00:00.00Z,0,True
16913336121a,2016-04-03T00:00:00.00Z,0,True
16914809907a,2016-04-03T00:00:00.00Z,0,False
16915660209a,2016-04-03T00:00:00.00Z,0,False
16916960552a,2016-04-03T00:00:00.00Z,0,False
16917521333a,2016-04-03T00:00:00.00Z,0,False
16918482662a,2016-04-03T00:00:00.00Z,0,False
16919741956a,2016-04-03T00:00:00.00Z,0,False
1692063288a,2016-04-03T00:00:00.00Z,0,True
16921769705a,2016-04-03T00:00:00.00Z,0,False
16922757768a,2016-04-03T00:00:00.00Z,0,True
16923270361a,2016-04-03T00:00:00.00Z,0,True
1692423731a,2016-04-03T00:00:00.00Z,0,False
16925381774a,2016-04-03T00:00:00.00Z,0,True
16926453775a,2016-04-03T00:00:00.00Z,0,False
16927873032a,2016-04-03T00:00:00.00Z,0,True
16928128430a,2016-04-04T00:00:00.00Z,0,False
16929355034a,2016-04-04T00:00:00.00Z,0,True
1693082202a,2016-04-04T00:00:00.00Z,0,True
16931314154a,2016-04-04T00:00:00.00Z,0,True
16932770902a,2016-04-04T00:00:00.00Z,0,False
16933778655a,2016-04-04T00:00:00.00Z,0,False
16934267065a,2016-04-04T00:00:00.00Z,0,False
16935598904a,2016-04-04T00:00:00.00Z,0,True
1693635894a,2016-04-04T00:00:00.00Z,0,True
16937138393a,2016-04-04T00:00:00.00Z,0,True
1693811488a,2016-04-04T00:00:00.00Z,0,False
16939243904a,2016-04-04T00:00:00.00Z,0,True
16940149945a,2016-04-04T00:00:00.00Z,0,False
16941184721a,2016-04-04T00:00:00.00Z,0,False
16942957621a,2016-04-04T00:00:00.00Z,0,True
16943523462a,2016-04-04T00:00:00.00Z,0,False
16944796112a,2016-04-04T00:00:00.00Z,0,True
16945801184a,2016-04-04T00:00:00.00Z,0,False
16946970559a,2016-04-04T00:00:00.00Z,0,True
16947825831a,2016-04-04T00:00:00.00Z,0,False
16948157752a,2016-04-04T00:00:00.00Z,0,True
16949628369a,2016-04-04T00:00:00.00Z,0,False
16950829704a,2016-04-04T00:00:00.00Z,0,True
1695132080a,2016-04-04T00:00:00.00Z,0,False
16952780806a,2016-04-04T00:00:00.00Z,0,True
16953899992a,2016-04-04T00:00:00.00Z,0,True
16954773496a,2016-04-04T00:00:00.00Z,0,False
16955322911a,2016-04-04T00:00:00.00Z,0,True
16956823105a,2016-04-04T00:00:00.00Z,0,True
16957321827a,2016-04-04T00:00:00.00Z,0,False
1695818276a,2016-04-04T00:00:00.00Z,0,True
16959654350a,2016-04-04T00:00:00.00Z,0,True
16960905463a,2016-04-08T00:00:00.00Z,1,True
16961872596a,2016-04-08T00:00:00.00Z,1,False
16962515146a,2016-04-08T00:00:00.00Z,1,False
16963704452a,2016-04-08T00:00:00.00Z,1,False
16964300546a,2016-04-08T00:00:00.00Z,1,True
16965464916a,2016-04-08T00:00:00.00Z,1,False
16966246906a,2016-04-08T00:00:00.00Z,1,False
16967707797a,2016-04-08T00:00:00.00Z,1,True
1696833054a,2016-04-08T00:00:00.00Z,1,False
16969371833a,2016-04-08T00:00:00.00Z,1,True
16970667291a,2016-04-08T00:00:00.00Z,1,True
16971324898a,2016-04-08T00:00:00.00Z,1,True
16972789225a,2016-04-08T00:00:00.00Z,1,False
16973432132a,2016-04-08T00:00:00.00Z,1,False
16974121963a,2016-04-08T00:00:00.00Z,1,False
16975229407a,2016-04-08T00:00:00.00Z,1,True
16976875765a,2016-04-08T00:00:00.00Z,1,False
16977759591a,2016-04-08T00:00:00.00Z,1,True
16978689238a,2016-04-08T00:00:00.00Z,1,True
16979861462a,2016-04-08T00:00:00.00Z,1,False
16980346783a,2016-04-08T00:00:00.00Z,1,True
16981148534a,2016-04-08T00:00:00.00Z,1,True
16982315563a,2016-04-08T00:00:00.00Z,1,True
16983623717a,2016-04-08T00:00:00.00Z,1,False
16984772767a,2016-04-08T00:00:00.00Z,1,True
16985236273a,2016-04-08T00:00:00.00Z,1,True
16986940774a,2016-04-08T00:00:00.00Z,1,False
16987428175a,2016-04-08T00:00:00.00Z,1,False
16988179630a,2016-04-08T00:00:00.00Z,1,True
16989334056a,2016-04-08T00:00:00.00Z,1,False
16990843476a,2016-04-08T00:00:00.00Z,1,False
16991613733a,2016-04-08T00:00:00.00Z,1,True
16992719011a,2016-04-09T00:00:00.00Z,0,False
16993813474a,2016-04-09T00:00:00.00Z,0,True
16994178161a,2016-04-09T00:00:00.00Z,0,True
16995234339a,2016-04-09T00:00:00.00Z,0,True
1699651801a,2016-04-09T00:00:00.00Z,0,True
16997564014a,2016-04-09T00:00:00.00Z,0,False
16998274892a,2016-04-09T00:00:00.00Z,0,True
16999590687a,2016-04-09T00:00:00.00Z,0,True
17000279318a,2016-04-09T00:00:00.00Z,0,False
17001521021a,2016-04-09T00:00:00.00Z,0,False
1700247157a,2016-04-09T00:00:00.00Z,0,True
17003178029a,2016-04-09T00:00:00.00Z,0,False
1700418663a,2016-04-09T00:00:00.00Z,0,True
17005878475a,2016-04-09T00:00:00.00Z,0,False
17006952192a,2016-04-09T00:00:00.00Z,0,True
17007797051a,2016-04-09T00:00:00.00Z,0,False
17008579366a,2016-04-09T00:00:00.00Z,0,True
17009224480a,2016-04-09T00:00:00.00Z,0,False
17010681814a,2016-04-09T00:00:00.00Z,0,True
17011459591a,2016-04-09T00:00:00.00Z,0,False
17012232521a,2016-04-09T00:00:00.00Z,0,True
17013203551a,2016-04-09T00:00:00.00Z,0,True
1701477508a,2016-04-09T00:00:00.00Z,0,True
1701593063a,2016-04-09T00:00:00.00Z,0,False
17016441886a,2016-04-09T00:00:00.00Z,0,True
17017671475a,2016-04-09T00:00:00.00Z,0,False
17018891038a,2016-04-09T00:00:00.00Z,0,False
17019395510a,2016-04-09T00:00:00.00Z,0,True
17020619324a,2016-04-09T00:00:00.00Z,0,False
17021104340a,2016-04-09T00:00:00.00Z,0,True
17022275582a,2016-04-09T00:00:00.00Z,0,True
17023324294a,2016-04-09T00:00:00.00Z,0,True
17024630001a,2016-04-16T00:00:00.00Z,0,True
17025402499a,2016-04-16T00:00:00.00Z,0,True
17026162754a,2016-04-16T00:00:00.00Z,0,True
17027968574a,2016-04-16T00:00:00.00Z,0,True
17028110739a,2016-04-16T00:00:00.00Z,0,False
17029194467a,2016-04-16T00:00:00.00Z,0,False
17030887184a,2016-04-16T00:00:00.00Z,0,False
17031776539a,2016-04-16T00:00:00.00Z,0,False
17032430559a,2016-04-16T00:00:00.00Z,0,True
17033462369a,2016-04-16T00:00:00.00Z,0,False
17034479786a,2016-04-16T00:00:00.00Z,0,True
17035242528a,2016-04-16T00:00:00.00Z,0,False
17036323269a,2016-04-16T00:00:00.00Z,0,True
17037589879a,2016-04-16T00:00:00.00Z,0,False
17038295913a,2016-04-16T00:00:00.00Z,0,True
17039446616a,2016-04-16T00:00:00.00Z,0,True
17040698350a,2016-04-16T00:00:00.00Z,0,True
17041869147a,2016-04-16T00:00:00.00Z,0,True
17042262692a,2016-04-16T00:00:00.00Z,0,True
17043757664a,2016-04-16T00:00:00.00Z,0,True
17044165370a,2016-04-16T00:00:00.00Z,0,False
17045311978a,2016-04-16T00:00:00.00Z,0,False
17046994520a,2016-04-16T00:00:00.00Z,0,False
17047573914a,2016-04-16T00:00:00.00Z,0,False
17048513000a,2016-04-16T00:00:00.00Z,0,True
17049245915a,2016-04-16T00:00:00.00Z,0,True
17050549744a,2016-04-16T00:00:00.00Z,0,False
17051671834a,2016-04-16T00:00:00.00Z,0,True
17052183195a,2016-04-16T00:00:00.00Z,0,True
17053373129a,2016-04-16T00:00:00.00Z,0,True
1705459348a,2016-04-16T00:00:00.00Z,0,False
17055634628a,2016-04-16T00:00:00.00Z,0,True
17056959848a,2016-04-17T00:00:00.00Z,1,False
1705761524a,2016-04-17T00:00:00.00Z,1,False
17058328023a,2016-04-17T00:00:00.00Z,1,False
17059505012a,2016-04-17T00:00:00.00Z,1,True
17060597448a,2016-04-17T00:00:00.00Z,1,False
17061358237a,2016-04-17T00:00:00.00Z,1,False
17062385162a,2016-04-17T00:00:00.00Z,1,False
17063459274a,2016-04-17T00:00:00.00Z,1,True
170643416a,2016-04-17T00:00:00.00Z,1,False
17065795376a,2016-04-17T00:00:00.00Z,1,False
17066180683a,2016-04-17T00:00:00.00Z,1,False
17067248249a,2016-04-17T00:00:00.00Z,1,True
17068711732a,2016-04-17T00:00:00.00Z,1,False
1706959280a,2016-04-17T00:00:00.00Z,1,True
17070591697a,2016-04-17T00:00:00.00Z,1,True
17071933199a,2016-04-17T00:00:00.00Z,1,True
17072781373a,2016-04-17T00:00:00.00Z,1,True
17073132200a,2016-04-17T00:00:00.00Z,1,True
17074600289a,2016-04-17T00:00:00.00Z,1,False
17075938546a,2016-04-17T00:00:00.00Z,1,False
17076912698a,2016-04-17T00:00:00.00Z,1,False
17077389878a,2016-04-17T00:00:00.00Z,1,True
17078103020a,2016-04-17T00:00:00.00Z,1,True
17079699454a,2016-04-17T00:00:00.00Z,1,False
17080886403a,2016-04-17T00:00:00.00Z,1,False
1708182929a,2016-04-17T00:00:00.00Z,1,False
17082378164a,2016-04-17T00:00:00.00Z,1,False
17083618177a,2016-04-17T00:00:00.00Z,1,True
17084310404a,2016-04-17T00:00:00.00Z,1,False
17085174363a,2016-04-17T00:00:00.00Z,1,True
17086461293a,2016-04-17T00:00:00.00Z,1,True
17087329774a,2016-04-17T00:00:00.00Z,1,True
1708845757a,2016-04-19T00:00:00.00Z,1,False
17089366287a,2016-04-19T00:00:00.00Z,1,True
17090261149a,2016-04-19T00:00:00.00Z,1,False
17091285364a,2016-04-19T00:00:00.00Z,1,False
17092672471a,2016-04-19T00:00:00.00Z,1,False
1709345905a,2016-04-19T00:00:00.00Z,1,False
17094435251a,2016-04-19T00:00:00.00Z,1,True
17095305848a,2016-04-19T00:00:00.00Z,1,True
17096265727a,2016-04-19T00:00:00.00Z,1,True
17097127584a,2016-04-19T00:00:00.00Z,1,True
17098746764a,2016-04-19T00:00:00.00Z,1,True
17099863707a,2016-04-19T00:00:00.00Z,1,True
17100793395a,2016-04-19T00:00:00.00Z,1,True
17101836300a,2016-04-19T00:00:00.00Z,1,True
17102156449a,2016-04-19T00:00:00.00Z,1,True
17103591415a,2016-04-19T00:00:00.00Z,1,True
17104179583a,2016-04-19T00:00:00.00Z,1,False
17105137460a,2016-04-19T00:00:00.00Z,1,True
17106815902a,2016-04-19T00:00:00.00Z,1,False
17107911531a,2016-04-19T00:00:00.00Z,1,True
17108742746a,2016-04-19T00:00:00.00Z,1,True
17109746627a,2016-04-19T00:00:00.00Z,1,False
17110390984a,2016-04-19T00:00:00.00Z,1,True
17111432485a,2016-04-19T00:00:00.00Z,1,False
17112415086a,2016-04-19T00:00:00.00Z,1,False
17113638400a,2016-04-19T00:00:00.00Z,1,True
17114159299a,2016-04-19T00:00:00.00Z,1,False
17115151420a,2016-04-19T00:00:00.00Z,1,True
17116939085a,2016-04-19T00:00:00.00Z,1,True
17117127318a,2016-04-19T00:00:00.00Z,1,False
17118583777a,2016-04-19T00:00:00.00Z,1,True
17119479177a,2016-04-19T00:00:00.00Z,1,False
1712025914a,2016-04-21T00:00:00.00Z,0,True
17121430714a,2016-04-21T00:00:00.00Z,0,False
17122508876a,2016-04-21T00:00:00.00Z,0,False
17123837899a,2016-04-21T00:00:00.00Z,0,True
1712425169a,2016-04-21T00:00:00.00Z,0,False
17125868669a,2016-04-21T00:00:00.00Z,0,False
17126489974a,2016-04-21T00:00:00.00Z,0,True
17127745972a,2016-04-21T00:00:00.00Z,0,False
17128880885a,2016-04-21T00:00:00.00Z,0,False
17129539217a,2016-04-21T00:00:00.00Z,0,False
1713092160a,2016-04-21T00:00:00.00Z,0,True
17131429060a,2016-04-21T00:00:00.00Z,0,False
17132701127a,2016-04-21T00:00:00.00Z,0,False
17133952193a,2016-04-21T00:00:00.00Z,0,True
17134274547a,2016-04-21T00:00:00.00Z,0,False
1713551057a,2016-04-21T00:00:00.00Z,0,False
17136789819a,2016-04-21T00:00:00.00Z,0,False
17137672353a,2016-04-21T00:00:00.00Z,0,False
17138944961a,2016-04-21T00:00:00.00Z,0,True
1713915569a,2016-04-21T00:00:00.00Z,0,False
17140808805a,2016-04-21T00:00:00.00Z,0,True
17141807336a,2016-04-21T00:00:00.00Z,0,True
17142436035a,2016-04-21T00:00:00.00Z,0,False
17143610551a,2016-04-21T00:00:00.00Z,0,False
1714412312a,2016-04-21T00:00:00.00Z,0,True
1714590014a,2016-04-21T00:00:00.00Z,0,False
17146779949a,2016-04-21T00:00:00.00Z,0,False
17147607902a,2016-04-21T00:00:00.00Z,0,True
17148810050a,2016-04-21T00:00:00.00Z,0,False
17149954599a,2016-04-21T00:00:00.00Z,0,False
1715019730a,2016-04-21T00:00:00.00Z,0,True
1715114659a,2016-04-21T00:00:00.00Z,0,False
17152911823a,2016-04-22T00:00:00.00Z,0,False
1715397644a,2016-04-22T00:00:00.00Z,0,True
1715426090a,2016-04-22T00:00:00.00Z,0,False
171552128a,2016-04-22T00:00:00.00Z,0,True
17156320857a,2016-04-22T00:00:00.00Z,0,False
17157787308a,2016-04-22T00:00:00.00Z,0,True
17158654278a,2016-04-22T00:00:00.00Z,0,False
17159800691a,2016-04-22T00:00:00.00Z,0,False
17160870689a,2016-04-22T00:00:00.00Z,0,False
17161431334a,2016-04-22T00:00:00.00Z,0,True
17162922152a,2016-04-22T00:00:00.00Z,0,False
17163109941a,2016-04-22T00:00:00.00Z,0,True
17164685371a,2016-04-22T00:00:00.00Z,0,True
1716563367a,2016-04-22T00:00:00.00Z,0,False
17166924670a,2016-04-22T00:00:00.00Z,0,False
17167299100a,2016-04-22T00:00:00.00Z,0,False
17168933534a,2016-04-22T00:00:00.00Z,0,True
17169770287a,2016-04-22T00:00:00.00Z,0,True
17170959632a,2016-04-22T00:00:00.00Z,0,True
17171359075a,2016-04-22T00:00:00.00Z,0,False
17172706510a,2016-04-22T00:00:00.00Z,0,True
17173146773a,2016-04-22T00:00:00.00Z,0,False
17174189473a,2016-04-22T00:00:00.00Z,0,True
17175126394a,2016-04-22T00:00:00.00Z,0,True
17176125128a,2016-04-22T00:00:00.00Z,0,False
17177576607a,2016-04-22T00:00:00.00Z,0,True
17178263438a,2016-04-22T00:00:00.00Z,0,False
17179231474a,2016-04-22T00:00:00.00Z,0,False
17180563093a,2016-04-22T00:00:00.00Z,0,True
17181828803a,2016-04-22T00:00:00.00Z,0,False
17182798072a,2016-04-22T00:00:00.00Z,0,True
17183153877a,2016-04-22T00:00:00.00Z,0,True
17184117809a,2016-04-25T00:00:00.00Z,0,True
1718549453a,2016-04-25T00:00:00.00Z,0,True
